"Query_sequence","Most_common_class.level.assignment","Class.level_assignment","Most_common_order.level.assignment","Order.level_assignment","Most_common_family.level.assignment","Family.level_assignment","Taxon_assignment","Likelihood_weight","otu","Extraction_ID","Tree_ID","site_ID"
"EUSF1112_ITS1F_D04_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Apiosporaceae","Apiosporaceae","Apiospora_setosa,Apiospora_bambusae,Apiospora_tintinnabula,Arthrinium_sacchari,Arthrinium_arundinis","0.970542","OTU205","EUSF1112","S5T2","S5"
"EUSF1113_ITS1F_E04_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999902","OTU167","EUSF1113","S5T2","S5"
"EUSF1114_ITS1F_F04_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1114","S5T2","S5"
"EUSF1115_ITS1F_G04_cleaned.ab1","Sordariomycetes","Sordariomycetes","Coniochaetales","Coniochaetales","Coniochaetaceae","Coniochaetaceae","Coniochaeta_ligniaria","0.998068","OTU242","EUSF1115","S5T2","S5"
"EUSF1116_ITS1F_H04_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1116","S5T2","S5"
"EUSF1117_ITS1F_A05_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1117","S5T2","S5"
"EUSF1118_ITS1F_B05_cleaned.ab1","Pezizomycetes","Pezizomycetes","Pezizales","Pezizales","Pezizaceae","Pezizaceae","Peziza_praetervisa,Peziza_proteana,Peziza_lobulata","0.98667","OTU116","EUSF1118","S5T2","S5"
"EUSF1119_ITS1F_C05_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1119","S5T2","S5"
"EUSF1120_ITS1F_D05_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1120","S5T2","S5"
"EUSF1121_ITS1F_E05_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Nemania_aenea,Geniculisynnema_termiticola,Nemania_serpens","0.840764, 0.080208, 0.077349","OTU241","EUSF1121","S5T2","S5"
"EUSF1122_ITS1F_F05_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1122","S5T2","S5"
"EUSF1123_ITS1F_G05_cleaned.ab1","Pezizomycetes","Pezizomycetes","Pezizales","Pezizales","Pezizaceae","Pezizaceae","Peziza_praetervisa,Peziza_proteana,Peziza_lobulata","0.997484","OTU73","EUSF1123","S5T2","S5"
"EUSF1124_ITS1F_H05_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1124","S5T2","S5"
"EUSF1125_ITS1F_A06_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1125","S5T2","S5"
"EUSF1126_ITS1F_B06_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Biscogniauxia_mediterranea","1","OTU100","EUSF1126","S5T2","S5"
"EUSF1127_ITS1F_C06_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999896","OTU249","EUSF1127","S5T2","S5"
"EUSF1128_ITS1F_D06_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Kretzschmaria_deusta","1","OTU182","EUSF1128","S5T2","S5"
"EUSF1129_ITS1F_E06_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1129","S5T2","S5"
"EUSF1130_ITS1F_F06_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1130","S5T2","S5"
"EUSF1132_ITS1F_H06_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1132","S5T2","S5"
"EUSF1133_ITS1F_A07_cleaned.ab1","Sordariomycetes","Sordariomycetes","Coniochaetales","Coniochaetales","Coniochaetaceae","Coniochaetaceae","Coniochaeta_mutabilis,Coniochaeta_ligniaria,Coniochaeta_hoffmannii,Coniochaeta_velutina,Coniochaeta_lignicola","0.888517, 0.034100, 0.018765, 0.016474","OTU255","EUSF1133","S5T2","S5"
"EUSF1134_ITS1F_B07_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU244","EUSF1134","S5T2","S5"
"EUSF1135_ITS1F_C07_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1135","S5T2","S5"
"EUSF1136_ITS1F_D07_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Kretzschmaria_deusta","1","OTU182","EUSF1136","S5T2","S5"
"EUSF1138_ITS1F_F07_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1138","S5T2","S5"
"EUSF1139_ITS1F_G07_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1139","S5T2","S5"
"EUSF1140_ITS1F_H07_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1140","S5T2","S5"
"EUSF1141_ITS1F_A08_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1141","S5T3","S5"
"EUSF1143_ITS1F_C08_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999876","OTU178","EUSF1143","S5T3","S5"
"EUSF1144_ITS1F_D08_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_viridicatum,Penicillium_freii","0.895740, 0.069317","OTU44","EUSF1144","S5T3","S5"
"EUSF1145_ITS1F_E08_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1145","S5T3","S5"
"EUSF1146_ITS1F_F08_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Biscogniauxia_mediterranea","1","OTU97","EUSF1146","S5T3","S5"
"EUSF1147_ITS1F_G08_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1147","S5T3","S5"
"EUSF1148_ITS1F_H08_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_viridicatum,Penicillium_freii","0.895740, 0.069317","OTU44","EUSF1148","S5T3","S5"
"EUSF1149_ITS1F_A09_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1149","S5T3","S5"
"EUSF1150_ITS1F_B09_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1150","S5T3","S5"
"EUSF1151_ITS1F_C09_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Biscogniauxia_mediterranea","1","OTU17","EUSF1151","S5T3","S5"
"EUSF1152_ITS1F_D09_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Biscogniauxia_mediterranea","1","OTU141","EUSF1152","S5T3","S5"
"EUSF1153_ITS1F_E09_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1153","S5T3","S5"
"EUSF1154_ITS1F_F09_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1154","S5T3","S5"
"EUSF1155_ITS1F_G09_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1155","S5T3","S5"
"EUSF1156_ITS1F_H09_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1156","S5T3","S5"
"EUSF1157_ITS1F_A10_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Nemania_aenea,Geniculisynnema_termiticola,Nemania_serpens","0.524397, 0.260797, 0.196232","OTU208","EUSF1157","S5T3","S5"
"EUSF1158_ITS1F_B10_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1158","S5T3","S5"
"EUSF1159_ITS1F_C10_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1159","S5T3","S5"
"EUSF1160_ITS1F_D10_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Biscogniauxia_mediterranea","1","OTU50","EUSF1160","S5T3","S5"
"EUSF1161_ITS1F_E10_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_viridicatum,Penicillium_freii","0.895740, 0.069317","OTU44","EUSF1161","S5T3","S5"
"EUSF1162_ITS1F_F10_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1162","S5T3","S5"
"EUSF1163_ITS1F_G10_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1163","S5T3","S5"
"EUSF1164_ITS1F_H10_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU181","EUSF1164","S5T4","S5"
"EUSF1165_ITS1F_A11_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1165","S5T4","S5"
"EUSF1166_ITS1F_B11_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU181","EUSF1166","S5T4","S5"
"EUSF1167_ITS1F_C11_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Mycosphaerellaceae","Mycosphaerellaceae","Ramularia_endophylla,Zymoseptoria_tritici","0.443956, 0.343666, 0.206628","OTU109","EUSF1167","S5T4","S5"
"EUSF1168_ITS1F_D11_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU181","EUSF1168","S5T4","S5"
"EUSF1169_ITS1F_E11_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU181","EUSF1169","S5T4","S5"
"EUSF1170_ITS1F_F11_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU190","EUSF1170","S5T4","S5"
"EUSF1171_ITS1F_G11_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Kretzschmaria_deusta","1","OTU182","EUSF1171","S5T4","S5"
"EUSF1172_ITS1F_H11_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU181","EUSF1172","S5T4","S5"
"EUSF1173_ITS1F_A12_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU181","EUSF1173","S5T4","S5"
"EUSF1174_ITS1F_B12_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1174","S5T4","S5"
"EUSF1175_ITS1F_C12_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1175","S5T4","S5"
"EUSF1176_ITS1F_D12_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU181","EUSF1176","S5T4","S5"
"EUSF1177_ITS1F_E12_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU157","EUSF1177","S5T4","S5"
"EUSF1178_ITS1F_F12_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU181","EUSF1178","S5T4","S5"
"EUSF1179_ITS1F_G12_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU181","EUSF1179","S5T4","S5"
"EUSF1180_ITS1F_A01_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Apiosporaceae","Apiosporaceae","Apiospora_setosa,Apiospora_bambusae,Apiospora_tintinnabula,Arthrinium_sacchari,Arthrinium_arundinis","0.975417","OTU13","EUSF1180","S5T4","S5"
"EUSF1181_ITS1F_B01_cleaned.ab1","Dothideomycetes","Dothideomycetes","Botryosphaeriales","Botryosphaeriales","Botryosphaeriaceae","Botryosphaeriaceae","Neofusicoccum_kwambonambiense,Neofusicoccum_ribis","0.982573","OTU59","EUSF1181","S5T4","S5"
"EUSF1182_ITS1F_C01_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1182","S5T4","S5"
"EUSF1183_ITS1F_D01_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1183","S5T4","S5"
"EUSF1184_ITS1F_E01_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1184","S5T4","S5"
"EUSF1185_ITS1F_F01_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1185","S5T4","S5"
"EUSF1186_ITS1F_G01_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1186","S5T4","S5"
"EUSF1187_ITS1F_H01_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1187","S5T4","S5"
"EUSF1188_ITS1F_A02_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU181","EUSF1188","S5T4","S5"
"EUSF1189_ITS1F_B02_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU190","EUSF1189","S5T4","S5"
"EUSF1190_ITS1F_C02_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU181","EUSF1190","S5T4","S5"
"EUSF1191_ITS1F_D02_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU181","EUSF1191","S5T4","S5"
"EUSF1192_ITS1F_E02_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU181","EUSF1192","S5T4","S5"
"EUSF1193_ITS1F_F02_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1193","S5T4","S5"
"EUSF1194_ITS1F_G02_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU151","EUSF1194","S5T4","S5"
"EUSF1195_ITS1F_H02_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU181","EUSF1195","S5T4","S5"
"EUSF1196_ITS1F_A03_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1196","S5T4","S5"
"EUSF1197_ITS1F_B03_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Kretzschmaria_deusta","1","OTU182","EUSF1197","S5T4","S5"
"EUSF1198_ITS1F_C03_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999889","OTU216","EUSF1198","S5T4","S5"
"EUSF1199_ITS1F_D03_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1199","S5T4","S5"
"EUSF1200_ITS1F_E03_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU181","EUSF1200","S5T4","S5"
"EUSF1201_ITS1F_F03_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU181","EUSF1201","S5T4","S5"
"EUSF1202_ITS1F_G03_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Biscogniauxia_mediterranea","1","OTU188","EUSF1202","S5T4","S5"
"EUSF1203_ITS1F_H03_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1203","S5T4","S5"
"EUSF1204_ITS1F_A04_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU181","EUSF1204","S5T4","S5"
"EUSF1205_ITS1F_B04_cleaned.ab1","Sordariomycetes","Sordariomycetes","Coniochaetales","Coniochaetales","Coniochaetaceae","Coniochaetaceae","Coniochaeta_ligniaria","0.998077","OTU204","EUSF1205","S5T4","S5"
"EUSF1206_ITS1F_C04_mixed_cleaned.ab1","Pezizomycetes","Pezizomycetes","Pezizales","Pezizales","Pezizaceae","Pezizaceae","Peziza_praetervisa,Peziza_lobulata","0.996219","OTU120","EUSF1206","S5T4","S5"
"EUSF1207_ITS1F_D04_cleaned.ab1","Pezizomycetes","Pezizomycetes","Pezizales","Pezizales","Pyronemataceae","Pyronemataceae","Geopyxis_carbonaria","1","OTU232","EUSF1207","S5T4","S5"
"EUSF1208_ITS1F_E04_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999748","OTU58","EUSF1208","S5T4","S5"
"EUSF1209_ITS1F_F04_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU181","EUSF1209","S5T4","S5"
"EUSF1210_ITS1F_G04_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Nemania_aenea,Geniculisynnema_termiticola,Nemania_serpens","0.478797, 0.284597, 0.215110","OTU179","EUSF1210","S5T5","S5"
"EUSF1211_ITS1F_H04_cleaned.ab1","Pezizomycetes","Pezizomycetes","Pezizales","Pezizales","Pyronemataceae","Pyronemataceae","Geopyxis_carbonaria","1","OTU195","EUSF1211","S5T5","S5"
"EUSF1212_ITS1F_A05_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Geniculisynnema_termiticola,Nemania_serpens","0.385482, 0.301264, 0.284559","OTU164","EUSF1212","S5T5","S5"
"EUSF1213_ITS1F_B05_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Biscogniauxia_mediterranea","1","OTU56","EUSF1213","S5T5","S5"
"EUSF1214_ITS1F_C05_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1214","S5T5","S5"
"EUSF1215_ITS1F_D05_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Biscogniauxia_mediterranea","1","OTU69","EUSF1215","S5T5","S5"
"EUSF1216_ITS1F_E05_cleaned.ab1","Dothideomycetes","Dothideomycetes","Pleosporales","Pleosporales","Pleosporaceae","Pleosporaceae","Pleospora_herbarum","0.990633","OTU38","EUSF1216","S5T5","S5"
"EUSF1217_ITS1F_F05_cleaned.ab1","Sordariomycetes","Sordariomycetes","Coniochaetales","Coniochaetales","Coniochaetaceae","Coniochaetaceae","Coniochaeta_ligniaria","0.998077","OTU204","EUSF1217","S5T5","S5"
"EUSF1218_ITS1F_G05_cleaned.ab1","Leotiomycetes","Leotiomycetes","Helotiales","Helotiales","Helotiaceae","Helotiaceae","Bisporella_citrina","0.893415, 0.042341, 0.022093","OTU223","EUSF1218","S5T5","S5"
"EUSF1219_ITS1F_H05_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Nemania_aenea,Geniculisynnema_termiticola,Nemania_serpens","0.478797, 0.284597, 0.215110","OTU179","EUSF1219","S5T5","S5"
